"bairro","preco","area","suites","dormitorios","banheiros","vagas"
"paraiso","850000.0","75.0","1.0","2.0","2.0","1.0"
"paraiso","795000.0","63.0","1.0","2.0","2.0","2.0"
"paraiso","925000.0","90.0","1.0","3.0","2.0","1.0"
"paraiso","888000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","960000.0","120.0","1.0","3.0","3.0","1.0"
"paraiso","1900000.0","137.0","3.0","3.0","5.0","2.0"
"paraiso","1000000.0","135.0","1.0","3.0","3.0","1.0"
"paraiso","1490000.0","173.0","1.0","3.0","3.0","3.0"
"paraiso","5500000.0","280.0","4.0","4.0","6.0","5.0"
"paraiso","2000000.0","200.0","1.0","3.0","3.0","2.0"
"paraiso","850000.0","65.0","1.0","2.0","2.0","1.0"
"paraiso","1340000.0","130.0","2.0","2.0","3.0","3.0"
"paraiso","780000.0","100.0","1.0","2.0","2.0","1.0"
"paraiso","740000.0","85.0","1.0","2.0","2.0","1.0"
"paraiso","1280000.0","190.0","1.0","3.0","3.0","1.0"
"paraiso","819150.0","130.0","1.0","3.0","2.0","1.0"
"paraiso","650000.0","33.0","1.0","1.0","1.0","1.0"
"paraiso","750000.0","103.0","1.0","3.0","3.0","1.0"
"paraiso","950000.0","114.0","1.0","3.0","3.0","1.0"
"paraiso","2950000.0","230.0","2.0","4.0","4.0","3.0"
"paraiso","1920000.0","200.0","2.0","3.0","3.0","3.0"
"paraiso","1250000.0","130.0","1.0","3.0","3.0","1.0"
"paraiso","1750000.0","222.0","1.0","3.0","3.0","2.0"
"paraiso","3000000.0","213.0","4.0","4.0","4.0","4.0"
"paraiso","750000.0","100.0","1.0","2.0","1.0","1.0"
"paraiso","1600000.0","257.0","1.0","3.0","3.0","2.0"
"paraiso","380000.0","23.0","1.0","1.0","1.0","1.0"
"paraiso","2600000.0","205.0","3.0","3.0","5.0","4.0"
"paraiso","2800000.0","240.0","4.0","4.0","4.0","4.0"
"paraiso","890000.0","106.0","1.0","3.0","2.0","1.0"
"paraiso","2600000.0","236.0","4.0","4.0","5.0","3.0"
"paraiso","1100000.0","80.0","2.0","2.0","2.0","2.0"
"paraiso","1700000.0","240.0","1.0","3.0","1.0","3.0"
"paraiso","1280000.0","119.0","1.0","3.0","4.0","1.0"
"paraiso","980000.0","130.0","1.0","3.0","2.0","1.0"
"paraiso","1380000.0","135.0","1.0","3.0","3.0","1.0"
"paraiso","680000.0","70.0","1.0","2.0","2.0","1.0"
"paraiso","450000.0","29.0","1.0","1.0","1.0","1.0"
"paraiso","2950000.0","240.0","2.0","4.0","4.0","4.0"
"paraiso","1850000.0","220.0","1.0","4.0","4.0","2.0"
"paraiso","2420000.0","151.0","3.0","3.0","5.0","3.0"
"paraiso","890000.0","150.0","1.0","3.0","3.0","1.0"
"paraiso","5500000.0","279.0","4.0","4.0","6.0","5.0"
"paraiso","890000.0","105.0","1.0","3.0","3.0","1.0"
"paraiso","850000.0","125.0","1.0","3.0","3.0","1.0"
"paraiso","870000.0","97.0","1.0","3.0","2.0","1.0"
"paraiso","3160000.0","216.0","3.0","3.0","4.0","3.0"
"paraiso","870000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","2890000.0","216.0","4.0","4.0","5.0","4.0"
"paraiso","715000.0","65.0","1.0","2.0","2.0","1.0"
"paraiso","2200000.0","145.0","2.0","2.0","5.0","3.0"
"paraiso","850000.0","100.0","1.0","3.0","2.0","1.0"
"paraiso","1980000.0","113.0","2.0","2.0","2.0","2.0"
"paraiso","915000.0","100.0","1.0","3.0","1.0","1.0"
"paraiso","1250000.0","135.0","1.0","3.0","3.0","1.0"
"paraiso","905000.0","120.0","1.0","3.0","3.0","1.0"
"paraiso","3500000.0","223.0","3.0","3.0","4.0","4.0"
"paraiso","1250000.0","85.0","2.0","2.0","4.0","2.0"
"paraiso","820000.0","113.0","1.0","3.0","3.0","1.0"
"paraiso","850000.0","110.0","1.0","3.0","2.0","1.0"
"paraiso","900000.0","130.0","1.0","3.0","2.0","1.0"
"paraiso","1500000.0","108.0","1.0","3.0","1.0","2.0"
"paraiso","5150000.0","280.0","4.0","4.0","6.0","5.0"
"paraiso","780000.0","130.0","1.0","3.0","2.0","1.0"
"paraiso","1700000.0","257.0","1.0","3.0","3.0","2.0"
"paraiso","1277000.0","160.0","1.0","4.0","4.0","1.0"
"paraiso","810000.0","90.0","2.0","2.0","4.0","2.0"
"paraiso","2226000.0","205.0","4.0","4.0","4.0","2.0"
"paraiso","954000.0","145.0","1.0","3.0","2.0","1.0"
"paraiso","950000.0","130.0","1.0","3.0","2.0","1.0"
"paraiso","2241000.0","164.0","3.0","4.0","4.0","3.0"
"paraiso","1910000.0","250.0","2.0","4.0","3.0","2.0"
"paraiso","820000.0","63.0","1.0","2.0","2.0","2.0"
"paraiso","1950000.0","190.0","1.0","2.0","4.0","2.0"
"paraiso","1400000.0","155.0","2.0","4.0","3.0","2.0"
"paraiso","710000.0","93.0","1.0","3.0","2.0","2.0"
"paraiso","1755000.0","135.0","3.0","3.0","4.0","3.0"
"paraiso","1900000.0","140.0","3.0","3.0","3.0","3.0"
"paraiso","1484000.0","173.0","1.0","3.0","3.0","2.0"
"paraiso","1300000.0","140.0","2.0","3.0","1.0","1.0"
"paraiso","1450000.0","157.0","2.0","3.0","2.0","2.0"
"paraiso","782000.0","55.0","1.0","1.0","1.0","1.0"
"paraiso","1950000.0","210.0","4.0","4.0","3.0","3.0"
"paraiso","850000.0","65.0","1.0","2.0","2.0","1.0"
"paraiso","2780000.0","241.0","3.0","3.0","1.0","3.0"
"paraiso","1500000.0","168.0","1.0","3.0","3.0","2.0"
"paraiso","3400000.0","187.0","3.0","3.0","4.0","3.0"
"paraiso","1100000.0","110.0","1.0","3.0","2.0","2.0"
"paraiso","750000.0","100.0","1.0","3.0","3.0","1.0"
"paraiso","1200000.0","161.0","2.0","3.0","3.0","1.0"
"paraiso","3300000.0","240.0","3.0","3.0","6.0","3.0"
"paraiso","1390000.0","160.0","2.0","3.0","4.0","2.0"
"paraiso","1720000.0","172.0","1.0","3.0","3.0","2.0"
"paraiso","1920000.0","178.0","2.0","4.0","4.0","2.0"
"paraiso","900000.0","120.0","1.0","2.0","1.0","1.0"
"paraiso","830000.0","115.0","1.0","3.0","3.0","1.0"
"paraiso","900000.0","113.0","1.0","3.0","3.0","1.0"
"paraiso","1200000.0","137.0","1.0","3.0","3.0","1.0"
"paraiso","2226000.0","184.0","3.0","3.0","4.0","4.0"
"paraiso","1300000.0","138.0","1.0","3.0","2.0","1.0"
"paraiso","899000.0","59.0","1.0","2.0","2.0","2.0"
"paraiso","1700000.0","200.0","1.0","4.0","1.0","2.0"
"paraiso","3500000.0","262.0","4.0","4.0","6.0","4.0"
"paraiso","1275000.0","158.0","1.0","3.0","3.0","2.0"
"paraiso","1080000.0","117.0","1.0","3.0","2.0","1.0"
"paraiso","1450000.0","160.0","1.0","4.0","4.0","1.0"
"paraiso","750000.0","100.0","1.0","3.0","2.0","1.0"
"paraiso","1200000.0","120.0","1.0","3.0","3.0","1.0"
"paraiso","910000.0","100.0","1.0","3.0","2.0","1.0"
"paraiso","1020000.0","109.0","1.0","3.0","3.0","2.0"
"paraiso","2200000.0","182.0","3.0","4.0","3.0","4.0"
"paraiso","1590000.0","257.0","1.0","3.0","2.0","2.0"
"paraiso","3000000.0","223.0","4.0","4.0","6.0","4.0"
"paraiso","3000000.0","221.0","4.0","4.0","6.0","4.0"
"paraiso","1000000.0","130.0","1.0","3.0","3.0","1.0"
"paraiso","845000.0","65.0","1.0","2.0","2.0","2.0"
"paraiso","3700000.0","266.0","4.0","4.0","6.0","4.0"
"paraiso","2150000.0","297.0","1.0","4.0","3.0","2.0"
"paraiso","689000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","1600000.0","263.0","1.0","4.0","4.0","2.0"
"paraiso","745000.0","100.0","1.0","3.0","2.0","1.0"
"paraiso","2800000.0","197.0","2.0","4.0","4.0","4.0"
"paraiso","870000.0","69.0","1.0","2.0","2.0","1.0"
"paraiso","1950000.0","191.0","1.0","4.0","4.0","2.0"
"paraiso","1320000.0","132.0","2.0","3.0","3.0","1.0"
"paraiso","1590000.0","257.0","1.0","3.0","3.0","2.0"
"paraiso","3500000.0","223.0","3.0","3.0","6.0","4.0"
"paraiso","1380000.0","138.0","1.0","3.0","2.0","1.0"
"paraiso","920000.0","106.0","1.0","3.0","3.0","1.0"
"paraiso","700000.0","39.0","1.0","1.0","1.0","1.0"
"paraiso","2400000.0","213.0","4.0","4.0","4.0","4.0"
"paraiso","2200000.0","220.0","1.0","3.0","4.0","2.0"
"paraiso","580000.0","100.0","1.0","2.0","2.0","1.0"
"paraiso","2100000.0","205.0","4.0","4.0","6.0","2.0"
"paraiso","760000.0","80.0","1.0","2.0","2.0","2.0"
"paraiso","900000.0","127.0","1.0","4.0","2.0","1.0"
"paraiso","990000.0","83.0","1.0","3.0","2.0","2.0"
"paraiso","915000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","1750000.0","294.0","1.0","4.0","3.0","2.0"
"paraiso","1650000.0","190.0","1.0","4.0","3.0","2.0"
"paraiso","890000.0","111.0","1.0","3.0","2.0","2.0"
"paraiso","1850000.0","218.0","1.0","4.0","2.0","2.0"
"paraiso","1860000.0","204.0","1.0","3.0","4.0","2.0"
"paraiso","620000.0","72.0","1.0","2.0","1.0","1.0"
"paraiso","2295000.0","215.0","4.0","4.0","5.0","3.0"
"paraiso","1600000.0","185.0","2.0","3.0","4.0","2.0"
"paraiso","870000.0","70.0","1.0","2.0","3.0","1.0"
"paraiso","980000.0","130.0","1.0","3.0","1.0","1.0"
"paraiso","2100000.0","173.0","1.0","3.0","3.0","2.0"
"paraiso","1090000.0","96.0","1.0","3.0","3.0","1.0"
"paraiso","2200000.0","202.0","1.0","3.0","2.0","2.0"
"paraiso","1100000.0","132.0","1.0","3.0","2.0","1.0"
"paraiso","1390000.0","160.0","1.0","3.0","2.0","2.0"
"paraiso","1400000.0","105.0","2.0","3.0","1.0","2.0"
"paraiso","1600000.0","264.0","1.0","3.0","4.0","2.0"
"paraiso","2190000.0","156.0","1.0","3.0","3.0","3.0"
"paraiso","960000.0","138.0","1.0","3.0","2.0","1.0"
"paraiso","2250000.0","156.0","2.0","2.0","3.0","2.0"
"paraiso","1750000.0","256.0","1.0","3.0","2.0","2.0"
"paraiso","785000.0","100.0","1.0","3.0","2.0","2.0"
"paraiso","2290000.0","181.0","4.0","4.0","6.0","3.0"
"paraiso","980000.0","132.0","1.0","3.0","3.0","1.0"
"paraiso","725000.0","65.0","1.0","2.0","2.0","2.0"
"paraiso","880000.0","60.0","1.0","2.0","2.0","2.0"
"paraiso","5500000.0","296.0","4.0","4.0","1.0","5.0"
"paraiso","1100000.0","144.0","1.0","3.0","4.0","1.0"
"paraiso","900000.0","75.0","1.0","2.0","2.0","1.0"
"paraiso","890000.0","110.0","1.0","3.0","2.0","2.0"
"paraiso","1000000.0","120.0","1.0","3.0","3.0","1.0"
"paraiso","725000.0","100.0","1.0","3.0","2.0","2.0"
"paraiso","960000.0","135.0","1.0","3.0","2.0","1.0"
"paraiso","855000.0","110.0","1.0","2.0","4.0","1.0"
"paraiso","910000.0","120.0","1.0","3.0","2.0","1.0"
"paraiso","3710000.0","296.0","4.0","4.0","5.0","4.0"
"paraiso","3000000.0","171.0","3.0","4.0","5.0","3.0"
"paraiso","2350000.0","160.0","3.0","3.0","5.0","3.0"
"paraiso","1750000.0","180.0","2.0","4.0","5.0","3.0"
"paraiso","1590000.0","158.0","1.0","4.0","4.0","1.0"
"paraiso","2070000.0","160.0","3.0","3.0","4.0","3.0"
"paraiso","890000.0","128.0","1.0","3.0","2.0","1.0"
"paraiso","1450000.0","160.0","1.0","4.0","4.0","1.0"
"paraiso","1700000.0","260.0","1.0","4.0","3.0","2.0"
"paraiso","1100000.0","112.0","1.0","3.0","3.0","2.0"
"paraiso","3800000.0","266.0","4.0","4.0","6.0","4.0"
"paraiso","900000.0","120.0","1.0","3.0","3.0","1.0"
"paraiso","1400000.0","176.0","1.0","3.0","3.0","1.0"
"paraiso","2000000.0","162.0","3.0","3.0","3.0","4.0"
"paraiso","1880000.0","113.0","2.0","3.0","3.0","2.0"
"paraiso","4400000.0","290.0","4.0","4.0","5.0","4.0"
"paraiso","1100000.0","165.0","1.0","3.0","3.0","1.0"
"paraiso","2000000.0","149.0","2.0","2.0","3.0","2.0"
"paraiso","1040000.0","165.0","1.0","3.0","2.0","1.0"
"paraiso","1280000.0","163.0","2.0","4.0","5.0","3.0"
"paraiso","3300000.0","223.0","3.0","3.0","5.0","5.0"
"paraiso","2300000.0","260.0","1.0","4.0","3.0","2.0"
"paraiso","880000.0","107.0","1.0","2.0","2.0","1.0"
"paraiso","3160000.0","226.0","4.0","4.0","5.0","4.0"
"paraiso","3100000.0","226.0","4.0","4.0","5.0","4.0"
"paraiso","2000000.0","148.0","2.0","2.0","3.0","2.0"
"paraiso","1060000.0","155.0","1.0","3.0","2.0","1.0"
"paraiso","1800000.0","170.0","1.0","4.0","2.0","2.0"
"paraiso","1800000.0","136.0","3.0","3.0","3.0","2.0"
"paraiso","1200000.0","161.0","2.0","3.0","4.0","1.0"
"paraiso","1600000.0","264.0","1.0","3.0","3.0","2.0"
"paraiso","1150000.0","82.0","2.0","2.0","4.0","2.0"
"paraiso","3800000.0","245.0","4.0","4.0","5.0","4.0"
"paraiso","940000.0","133.0","1.0","3.0","2.0","1.0"
"paraiso","1100000.0","144.0","1.0","3.0","3.0","1.0"
"paraiso","900000.0","128.0","1.0","3.0","2.0","1.0"
"paraiso","1980000.0","190.0","1.0","3.0","4.0","2.0"
"paraiso","1100000.0","150.0","1.0","3.0","3.0","2.0"
"paraiso","1010000.0","98.0","1.0","3.0","2.0","1.0"
"paraiso","715000.0","65.0","1.0","2.0","2.0","1.0"
"paraiso","1650000.0","220.0","1.0","4.0","4.0","2.0"
"paraiso","1880000.0","113.0","2.0","2.0","1.0","2.0"
"paraiso","1000000.0","74.0","1.0","1.0","2.0","1.0"
"paraiso","780000.0","100.0","1.0","2.0","3.0","1.0"
"paraiso","2430000.0","171.0","3.0","3.0","5.0","3.0"
"paraiso","2950000.0","200.0","2.0","4.0","5.0","4.0"
"paraiso","3150000.0","223.0","3.0","3.0","5.0","4.0"
"paraiso","2550000.0","240.0","1.0","3.0","2.0","1.0"
"paraiso","1100000.0","112.0","1.0","3.0","2.0","2.0"
"paraiso","690000.0","112.0","1.0","3.0","3.0","1.0"
"paraiso","990000.0","130.0","1.0","3.0","2.0","2.0"
"paraiso","700000.0","93.0","1.0","2.0","1.0","1.0"
"paraiso","4600000.0","290.0","4.0","4.0","6.0","4.0"
"paraiso","2990000.0","171.0","3.0","3.0","5.0","3.0"
"paraiso","900000.0","98.0","1.0","3.0","2.0","1.0"
"paraiso","1650000.0","181.0","3.0","3.0","5.0","3.0"
"paraiso","1600000.0","198.0","3.0","3.0","5.0","4.0"
"paraiso","1800000.0","151.0","3.0","3.0","5.0","3.0"
"paraiso","1990000.0","109.0","1.0","3.0","3.0","3.0"
"paraiso","4600000.0","290.0","4.0","4.0","2.0","4.0"
"paraiso","3075000.0","230.0","4.0","4.0","6.0","4.0"
"paraiso","2955000.0","230.0","2.0","4.0","3.0","3.0"
"paraiso","1180000.0","135.0","1.0","3.0","3.0","1.0"
"paraiso","2200000.0","240.0","1.0","3.0","2.0","1.0"
"paraiso","1400000.0","155.0","2.0","4.0","5.0","2.0"
"paraiso","770000.0","118.0","1.0","3.0","2.0","1.0"
"paraiso","3150000.0","216.0","4.0","4.0","6.0","4.0"
"paraiso","1277000.0","172.0","1.0","2.0","2.0","2.0"
"paraiso","3005000.0","230.0","4.0","4.0","6.0","4.0"
"paraiso","1700000.0","210.0","1.0","3.0","3.0","3.0"
"paraiso","1950000.0","210.0","4.0","4.0","3.0","3.0"
"paraiso","750000.0","120.0","1.0","3.0","1.0","1.0"
"paraiso","1000000.0","128.0","1.0","3.0","2.0","1.0"
"paraiso","1000000.0","80.0","2.0","2.0","2.0","2.0"
"paraiso","3500000.0","262.0","4.0","4.0","5.0","4.0"
"paraiso","1100000.0","110.0","1.0","2.0","3.0","1.0"
"paraiso","950000.0","180.0","2.0","3.0","2.0","2.0"
"paraiso","960000.0","128.0","1.0","4.0","2.0","1.0"
"paraiso","2650000.0","186.0","3.0","3.0","1.0","3.0"
"paraiso","1180000.0","130.0","1.0","3.0","1.0","1.0"
"paraiso","650000.0","40.0","1.0","1.0","1.0","1.0"
"paraiso","650000.0","40.0","1.0","1.0","1.0","1.0"
"paraiso","1400000.0","126.0","1.0","2.0","2.0","2.0"
"paraiso","1480000.0","113.0","2.0","2.0","1.0","2.0"
"paraiso","1500000.0","200.0","1.0","4.0","4.0","2.0"
"paraiso","1500000.0","168.0","1.0","3.0","3.0","2.0"
"paraiso","1850000.0","132.0","3.0","4.0","5.0","3.0"
"paraiso","2000000.0","180.0","1.0","3.0","3.0","1.0"
"paraiso","820000.0","105.0","1.0","3.0","3.0","1.0"
"paraiso","482412.0","46.0","1.0","1.0","2.0","1.0"
"paraiso","1100000.0","113.0","1.0","3.0","3.0","1.0"
"paraiso","850000.0","123.0","1.0","4.0","1.0","1.0"
"paraiso","880000.0","127.0","1.0","3.0","3.0","1.0"
"paraiso","3500000.0","225.0","4.0","4.0","6.0","4.0"
"paraiso","5500000.0","280.0","3.0","4.0","4.0","5.0"
"paraiso","1600000.0","200.0","1.0","5.0","3.0","3.0"
"paraiso","1690000.0","186.0","3.0","3.0","5.0","3.0"
"paraiso","3075000.0","226.0","4.0","4.0","5.0","4.0"
"paraiso","1920000.0","200.0","2.0","3.0","3.0","3.0"
"paraiso","1900000.0","160.0","1.0","3.0","5.0","3.0"
"paraiso","1930000.0","196.0","1.0","3.0","4.0","2.0"
"paraiso","850000.0","140.0","1.0","3.0","3.0","1.0"
"paraiso","2800000.0","197.0","3.0","3.0","5.0","4.0"
"paraiso","980000.0","109.0","1.0","3.0","3.0","3.0"
"paraiso","1300000.0","140.0","2.0","3.0","1.0","1.0"
"paraiso","2180000.0","181.0","4.0","4.0","1.0","3.0"
"paraiso","874000.0","120.0","1.0","3.0","2.0","1.0"
"paraiso","1272000.0","172.0","1.0","3.0","2.0","2.0"
"paraiso","870000.0","96.0","1.0","3.0","3.0","1.0"
"paraiso","950000.0","150.0","2.0","3.0","5.0","2.0"
"paraiso","1380000.0","130.0","3.0","3.0","4.0","1.0"
"paraiso","1050000.0","89.0","1.0","3.0","3.0","2.0"
"paraiso","1500000.0","160.0","1.0","4.0","4.0","3.0"
"paraiso","2200000.0","205.0","2.0","4.0","4.0","3.0"
"paraiso","1920000.0","235.0","4.0","4.0","6.0","4.0"
"paraiso","1600000.0","170.0","1.0","3.0","3.0","1.0"
"paraiso","482412.0","46.0","1.0","1.0","2.0","1.0"
"paraiso","1100000.0","105.0","2.0","2.0","3.0","1.0"
"paraiso","1050000.0","80.0","2.0","2.0","3.0","2.0"
"paraiso","1200000.0","141.0","1.0","3.0","2.0","1.0"
"paraiso","1190000.0","144.0","1.0","3.0","1.0","1.0"
"paraiso","676000.0","44.0","1.0","1.0","1.0","1.0"
"paraiso","1450000.0","148.0","2.0","2.0","1.0","3.0"
"paraiso","1200000.0","161.0","2.0","3.0","2.0","1.0"
"paraiso","2385000.0","220.0","2.0","4.0","1.0","3.0"
"paraiso","1075000.0","150.0","1.0","3.0","3.0","2.0"
"paraiso","1650000.0","205.0","1.0","4.0","4.0","2.0"
"paraiso","1590000.0","220.0","2.0","4.0","3.0","3.0"
"paraiso","1500000.0","210.0","1.0","3.0","4.0","2.0"
"paraiso","1920000.0","180.0","1.0","3.0","4.0","2.0"
"paraiso","1500000.0","260.0","1.0","4.0","4.0","2.0"
"paraiso","2250000.0","180.0","3.0","3.0","5.0","4.0"
"paraiso","2850000.0","238.0","2.0","4.0","1.0","3.0"
"paraiso","1900000.0","296.0","3.0","3.0","1.0","3.0"
"paraiso","3500000.0","262.0","4.0","4.0","5.0","4.0"
"paraiso","1700000.0","170.0","1.0","3.0","1.0","1.0"
"paraiso","2530000.0","197.0","3.0","4.0","5.0","4.0"
"paraiso","2150000.0","184.0","2.0","4.0","3.0","3.0"
"paraiso","4300000.0","290.0","4.0","4.0","5.0","4.0"
"paraiso","900000.0","120.0","1.0","3.0","2.0","1.0"
"paraiso","2000000.0","253.0","1.0","3.0","1.0","1.0"
"paraiso","2950000.0","230.0","2.0","4.0","4.0","3.0"
"paraiso","2600000.0","187.0","3.0","3.0","1.0","3.0"
"paraiso","1250000.0","135.0","1.0","3.0","3.0","1.0"
"paraiso","2300000.0","210.0","2.0","4.0","4.0","4.0"
"paraiso","1200000.0","200.0","1.0","4.0","3.0","1.0"
"paraiso","1100000.0","111.0","1.0","3.0","2.0","2.0"
"paraiso","850000.0","121.0","1.0","3.0","3.0","1.0"
"paraiso","1390000.0","172.0","1.0","3.0","1.0","2.0"
"paraiso","850000.0","123.0","1.0","4.0","3.0","1.0"
"paraiso","750000.0","83.0","1.0","1.0","2.0","1.0"
"paraiso","4600000.0","268.0","3.0","3.0","5.0","4.0"
"paraiso","850000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","730000.0","121.0","1.0","3.0","2.0","1.0"
"paraiso","1600000.0","260.0","1.0","4.0","3.0","2.0"
"paraiso","875000.0","120.0","1.0","3.0","2.0","1.0"
"paraiso","2890000.0","216.0","4.0","4.0","4.0","4.0"
"paraiso","2155000.0","205.0","4.0","4.0","6.0","2.0"
"paraiso","1630000.0","140.0","3.0","3.0","5.0","3.0"
"paraiso","3900000.0","266.0","4.0","4.0","6.0","4.0"
"paraiso","750000.0","100.0","1.0","2.0","2.0","1.0"
"paraiso","1060000.0","123.0","1.0","3.0","3.0","1.0"
"paraiso","4500000.0","279.0","4.0","4.0","7.0","4.0"
"paraiso","920000.0","110.0","1.0","3.0","3.0","1.0"
"paraiso","870000.0","86.0","1.0","2.0","3.0","1.0"
"paraiso","850000.0","108.0","1.0","3.0","2.0","1.0"
"paraiso","1065000.0","123.0","1.0","3.0","3.0","1.0"
"paraiso","1650000.0","200.0","1.0","4.0","2.0","3.0"
"paraiso","1590000.0","173.0","1.0","3.0","3.0","3.0"
"paraiso","770000.0","85.0","1.0","2.0","2.0","1.0"
"paraiso","2350000.0","204.0","3.0","3.0","3.0","3.0"
"paraiso","800000.0","122.0","1.0","3.0","2.0","1.0"
"paraiso","1010000.0","108.0","1.0","3.0","3.0","2.0"
"paraiso","4200000.0","290.0","4.0","4.0","6.0","4.0"
"paraiso","1350000.0","189.0","2.0","4.0","5.0","3.0"
"paraiso","2420000.0","151.0","3.0","3.0","5.0","3.0"
"paraiso","890000.0","109.0","1.0","3.0","3.0","1.0"
"paraiso","700000.0","130.0","1.0","3.0","3.0","1.0"
"vila-sonia","1100000.0","133.0","3.0","3.0","5.0","3.0"
"vila-sonia","1150000.0","110.0","1.0","3.0","3.0","2.0"
"vila-sonia","1000000.0","180.0","1.0","3.0","2.0","2.0"
"vila-sonia","410000.0","75.0","1.0","3.0","2.0","1.0"
"vila-sonia","580000.0","96.0","1.0","3.0","3.0","2.0"
"vila-sonia","550000.0","81.0","1.0","3.0","2.0","1.0"
"vila-sonia","355000.0","60.0","1.0","2.0","1.0","1.0"
"vila-sonia","510000.0","76.0","1.0","3.0","2.0","2.0"
"vila-sonia","660000.0","86.0","1.0","3.0","2.0","2.0"
"vila-sonia","800000.0","148.0","2.0","4.0","4.0","4.0"
"vila-sonia","740000.0","110.0","1.0","2.0","1.0","2.0"
"vila-sonia","720000.0","103.0","2.0","2.0","2.0","2.0"
"vila-sonia","360000.0","64.0","1.0","2.0","2.0","1.0"
"vila-sonia","960000.0","145.0","3.0","3.0","4.0","3.0"
"vila-sonia","2130000.0","275.0","3.0","4.0","5.0","4.0"
"vila-sonia","600000.0","77.0","1.0","3.0","2.0","2.0"
"vila-sonia","430000.0","86.0","1.0","3.0","2.0","2.0"
"vila-sonia","880000.0","141.0","3.0","3.0","2.0","2.0"
"vila-sonia","490000.0","144.0","2.0","3.0","3.0","2.0"
"vila-sonia","1200000.0","190.0","2.0","4.0","5.0","3.0"
"vila-sonia","610000.0","84.0","1.0","3.0","2.0","2.0"
"vila-sonia","355000.0","56.0","1.0","2.0","2.0","2.0"
"vila-sonia","565000.0","75.0","1.0","3.0","2.0","2.0"
"vila-sonia","450000.0","75.0","1.0","3.0","3.0","2.0"
"vila-sonia","480000.0","100.0","1.0","3.0","2.0","1.0"
"vila-sonia","750000.0","148.0","2.0","4.0","4.0","4.0"
"vila-sonia","1100000.0","190.0","3.0","3.0","4.0","3.0"
"vila-sonia","480000.0","96.0","1.0","3.0","2.0","1.0"
"vila-sonia","530000.0","89.0","1.0","3.0","3.0","1.0"
"vila-sonia","550000.0","95.0","1.0","3.0","4.0","2.0"
"vila-sonia","900000.0","150.0","2.0","4.0","4.0","4.0"
"vila-sonia","380000.0","74.0","1.0","3.0","3.0","2.0"
"vila-sonia","600000.0","84.0","1.0","2.0","2.0","2.0"
"vila-sonia","1380000.0","184.0","2.0","4.0","2.0","2.0"
"vila-sonia","424000.0","62.0","1.0","2.0","2.0","2.0"
"vila-sonia","740000.0","96.0","1.0","3.0","2.0","2.0"
"vila-sonia","620000.0","84.0","1.0","3.0","2.0","2.0"
"vila-sonia","800000.0","140.0","2.0","3.0","4.0","2.0"
"vila-sonia","455000.0","75.0","1.0","3.0","3.0","2.0"
"vila-sonia","600000.0","84.0","1.0","2.0","2.0","2.0"
"vila-sonia","668000.0","98.0","1.0","2.0","2.0","2.0"
"vila-sonia","1500000.0","200.0","2.0","4.0","4.0","3.0"
"vila-sonia","840000.0","140.0","2.0","3.0","4.0","2.0"
"vila-sonia","720000.0","75.0","1.0","3.0","2.0","2.0"
"vila-sonia","1700000.0","280.0","2.0","4.0","6.0","4.0"
